   m   |   k   |    GFLOPS/S     |   minimum (ms)   |   median (ms)   |   stability (%)
  3000 |     7 |     1950.152783 |        0.059560 |        0.059976 |     0.698645
   500 |     8 |      289.559240 |        0.012768 |        0.012956 |     1.471961
   600 |     8 |      378.121532 |        0.013840 |        0.014272 |     3.122350
   700 |     8 |      515.633923 |        0.014204 |        0.014248 |     0.309480
   800 |     8 |      611.904026 |        0.015484 |        0.015672 |     1.214979
   900 |     8 |      679.062564 |        0.017476 |        0.017924 |     2.563310
  1000 |     8 |      817.839485 |        0.018100 |        0.018340 |     1.325444
  1100 |     8 |     1020.109723 |        0.017572 |        0.017768 |     1.115116
  1200 |     8 |     1174.342759 |        0.018116 |        0.018372 |     1.412708
  1300 |     8 |     1150.623044 |        0.021668 |        0.022076 |     1.882575
  1400 |     8 |     1249.886398 |        0.023092 |        0.023544 |     1.957653
  1500 |     8 |     1418.122802 |        0.023528 |        0.023792 |     1.121790
  1600 |     8 |     1535.660254 |        0.024796 |        0.024984 |     0.757946
  1700 |     8 |     1659.031831 |        0.025804 |        0.026104 |     1.162883
  1800 |     8 |     1691.102798 |        0.028512 |        0.028716 |     0.715998
  1900 |     8 |     1677.577592 |        0.031932 |        0.032276 |     1.077383
  2000 |     8 |     1759.386808 |        0.033772 |        0.034076 |     0.900101
  2100 |     8 |     1876.476117 |        0.034940 |        0.035204 |     0.755395
  2200 |     8 |     1967.963513 |        0.036568 |        0.036876 |     0.842485
  2300 |     8 |     2028.344109 |        0.038836 |        0.039104 |     0.690168
  2400 |     8 |     2067.301929 |        0.041520 |        0.041720 |     0.480909
  2500 |     8 |     2113.781642 |        0.043892 |        0.044376 |     1.102506
  2600 |     8 |     2178.186459 |        0.046308 |        0.046536 |     0.491923
  2700 |     8 |     2207.008674 |        0.049168 |        0.049540 |     0.756525
  2800 |     8 |     2285.499712 |        0.051076 |        0.051400 |     0.634541
  2900 |     8 |     2302.674846 |        0.054552 |        0.054704 |     0.278959
  3000 |     8 |     2344.890071 |        0.057136 |        0.057580 |     0.777185
   500 |     9 |      328.219535 |        0.012600 |        0.012964 |     2.888567
   600 |     9 |      424.549713 |        0.014228 |        0.014400 |     1.208321
   700 |     9 |      575.418730 |        0.014268 |        0.014496 |     1.596564
   800 |     9 |      703.624260 |        0.015316 |        0.015420 |     0.679825
   900 |     9 |      778.847470 |        0.017444 |        0.017700 |     1.467134
  1000 |     9 |      923.577225 |        0.018168 |        0.018404 |     1.298968
  1100 |     9 |     1087.437180 |        0.018768 |        0.018880 |     0.595468
  1200 |     9 |     1140.004719 |        0.021144 |        0.021468 |     1.531929
  1300 |     9 |     1256.127750 |        0.022696 |        0.022872 |     0.775550
  1400 |     9 |     1447.817717 |        0.022896 |        0.023008 |     0.489741
  1500 |     9 |     1453.927265 |        0.026196 |        0.026300 |     0.396758
  1600 |     9 |     1603.637216 |        0.026952 |        0.027112 |     0.593646
  1700 |     9 |     1591.580790 |        0.030664 |        0.030872 |     0.678504
  1800 |     9 |     1636.280669 |        0.033380 |        0.033680 |     0.898955
  1900 |     9 |     1719.257643 |        0.035412 |        0.035664 |     0.711137
  2000 |     9 |     1771.986803 |        0.038004 |        0.038408 |     1.062568
  2100 |     9 |     1832.339204 |        0.040596 |        0.040916 |     0.788258
  2200 |     9 |     1964.190854 |        0.041664 |        0.041876 |     0.508756
  2300 |     9 |     2089.184704 |        0.042504 |        0.043068 |     1.327391
  2400 |     9 |     2106.074227 |        0.046280 |        0.046488 |     0.449965
  2500 |     9 |     2084.063374 |        0.050816 |        0.050976 |     0.314862
  2600 |     9 |     2218.988629 |        0.051512 |        0.051740 |     0.442590
  2700 |     9 |     2198.806614 |        0.056096 |        0.056332 |     0.420700
  2800 |     9 |     2329.350076 |        0.056856 |        0.057228 |     0.654229
  2900 |     9 |     2343.843455 |        0.060712 |        0.060968 |     0.421848
  3000 |     9 |     2331.578576 |        0.065372 |        0.065568 |     0.300030
   500 |    10 |      354.915780 |        0.013216 |        0.013348 |     0.999253
   600 |    10 |      475.967435 |        0.013932 |        0.014440 |     3.645868
   700 |    10 |      655.734742 |        0.014088 |        0.014192 |     0.737754
   800 |    10 |      779.391135 |        0.015368 |        0.015600 |     1.508963
   900 |    10 |      870.732024 |        0.017424 |        0.017680 |     1.468812
  1000 |    10 |     1036.871413 |        0.017852 |        0.018336 |     2.710683
  1100 |    10 |     1221.984412 |        0.018664 |        0.018792 |     0.685615
  1200 |    10 |     1291.658400 |        0.020860 |        0.021168 |     1.476891
  1300 |    10 |     1397.938048 |        0.022772 |        0.022956 |     0.808958
  1400 |    10 |     1626.880734 |        0.022604 |        0.022868 |     1.168473
  1500 |    10 |     1632.069604 |        0.026028 |        0.026188 |     0.614726
  1600 |    10 |     1811.656769 |        0.026600 |        0.026852 |     0.946719
  1700 |    10 |     1783.766848 |        0.030652 |        0.030768 |     0.377971
  1800 |    10 |     1820.038476 |        0.033628 |        0.033820 |     0.571065
  1900 |    10 |     1911.648823 |        0.035644 |        0.035836 |     0.539289
  2000 |    10 |     1964.128543 |        0.038396 |        0.038672 |     0.718936
  2100 |    10 |     2034.032632 |        0.040740 |        0.041220 |     1.178208
  2200 |    10 |     2184.486441 |        0.041856 |        0.042064 |     0.497079
  2300 |    10 |     2334.273985 |        0.042636 |        0.043092 |     1.069895
  2400 |    10 |     2343.511125 |        0.046504 |        0.046644 |     0.300799
  2500 |    10 |     2327.807162 |        0.050780 |        0.051016 |     0.464743
  2600 |    10 |     2480.931417 |        0.051584 |        0.051712 |     0.248428
  2700 |    10 |     2451.447070 |        0.056276 |        0.056476 |     0.355807
  2800 |    10 |     2606.965147 |        0.056764 |        0.057136 |     0.655289
  2900 |    10 |     2618.593239 |        0.060668 |        0.061036 |     0.606366
  3000 |    10 |     2598.824987 |        0.065484 |        0.065816 |     0.507159
   500 |    11 |      396.094240 |        0.013112 |        0.013252 |     1.066837
   600 |    11 |      528.624209 |        0.014096 |        0.014300 |     1.446920
   700 |    11 |      724.918624 |        0.013920 |        0.014212 |     2.098136
   800 |    11 |      868.739682 |        0.015320 |        0.015468 |     0.966577
   900 |    11 |      939.623591 |        0.017872 |        0.018068 |     1.097447
  1000 |    11 |     1160.499543 |        0.017868 |        0.018072 |     1.141469
  1100 |    11 |     1327.016235 |        0.018692 |        0.019164 |     2.526108
  1200 |    11 |     1398.510731 |        0.021268 |        0.021624 |     1.674520
  1300 |    11 |     1562.321151 |        0.022504 |        0.022692 |     0.835140
  1400 |    11 |     1797.473079 |        0.022632 |        0.022912 |     1.236986
  1500 |    11 |     1805.966429 |        0.025892 |        0.026136 |     0.941672
  1600 |    11 |     1971.566098 |        0.026756 |        0.027320 |     2.108671
  1700 |    11 |     1953.667181 |        0.030892 |        0.031068 |     0.569186
  1800 |    11 |     2001.399964 |        0.033752 |        0.034012 |     0.770950
  1900 |    11 |     2104.466380 |        0.035560 |        0.036032 |     1.327306
  2000 |    11 |     2148.548885 |        0.038856 |        0.039068 |     0.546003
  2100 |    11 |     2244.255333 |        0.041128 |        0.041236 |     0.262675
  2200 |    11 |     2409.166342 |        0.041976 |        0.042168 |     0.457494
  2300 |    11 |     2574.880124 |        0.042688 |        0.043152 |     1.087355
  2400 |    11 |     2594.758424 |        0.046320 |        0.046620 |     0.647823
  2500 |    11 |     2569.143685 |        0.050836 |        0.051068 |     0.456536
  2600 |    11 |     2738.553344 |        0.051576 |        0.051812 |     0.457569
  2700 |    11 |     2700.045740 |        0.056496 |        0.056700 |     0.361014
  2800 |    11 |     2878.211993 |        0.056928 |        0.057116 |     0.330137
  2900 |    11 |     2881.877601 |        0.060916 |        0.061164 |     0.406981
  3000 |    11 |     2866.793369 |        0.065724 |        0.065908 |     0.280002
   500 |    12 |      429.403880 |        0.013224 |        0.013356 |     0.998648
   600 |    12 |      576.334654 |        0.014216 |        0.014364 |     1.041639
   700 |    12 |      773.518896 |        0.014448 |        0.014544 |     0.665231
   800 |    12 |      942.072197 |        0.015444 |        0.015632 |     1.216909
   900 |    12 |     1055.524808 |        0.017400 |        0.017688 |     1.656051
  1000 |    12 |     1264.702404 |        0.017884 |        0.018188 |     1.698693
  1100 |    12 |     1466.476760 |        0.018828 |        0.018972 |     0.764718
  1200 |    12 |     1521.594517 |        0.021428 |        0.021772 |     1.605515
  1300 |    12 |     1698.290046 |        0.022680 |        0.022856 |     0.775277
  1400 |    12 |     1923.787528 |        0.023284 |        0.023436 |     0.651969
  1500 |    12 |     1985.958916 |        0.025924 |        0.026044 |     0.462713
  1600 |    12 |     2168.394479 |        0.026972 |        0.027128 |     0.578015
  1700 |    12 |     2121.489562 |        0.031104 |        0.031316 |     0.681482
  1800 |    12 |     2191.836080 |        0.033748 |        0.034012 |     0.782078
  1900 |    12 |     2311.106420 |        0.035624 |        0.035876 |     0.707429
  2000 |    12 |     2377.209709 |        0.038448 |        0.038700 |     0.655469
  2100 |    12 |     2441.387277 |        0.041272 |        0.041544 |     0.658907
  2200 |    12 |     2632.837441 |        0.041852 |        0.042164 |     0.745465
  2300 |    12 |     2829.469803 |        0.042612 |        0.042996 |     0.901334
  2400 |    12 |     2823.700323 |        0.046672 |        0.046956 |     0.608213
  2500 |    12 |     2803.325857 |        0.051088 |        0.051268 |     0.352197
  2600 |    12 |     2989.901669 |        0.051824 |        0.051976 |     0.293643
  2700 |    12 |     2951.828265 |        0.056560 |        0.056792 |     0.410333
  2800 |    12 |     3140.088874 |        0.057168 |        0.057384 |     0.377623
  2900 |    12 |     3144.066999 |        0.061136 |        0.061536 |     0.654128
  3000 |    12 |     3134.117839 |        0.065736 |        0.066028 |     0.444010
   500 |    13 |      478.132664 |        0.012920 |        0.013036 |     0.896706
   600 |    13 |      623.524258 |        0.014148 |        0.014444 |     2.091973
   700 |    13 |      853.412410 |        0.014260 |        0.014356 |     0.673999
   800 |    13 |     1024.428728 |        0.015304 |        0.015600 |     1.933961
   900 |    13 |     1128.262641 |        0.017640 |        0.017900 |     1.474067
  1000 |    13 |     1363.344586 |        0.018040 |        0.018348 |     1.706728
  1100 |    13 |     1589.186525 |        0.018656 |        0.019036 |     2.036762
  1200 |    13 |     1660.393364 |        0.021400 |        0.021676 |     1.289048
  1300 |    13 |     1858.881680 |        0.022488 |        0.022708 |     0.977363
  1400 |    13 |     2107.491318 |        0.023052 |        0.023192 |     0.607628
  1500 |    13 |     2145.981894 |        0.026084 |        0.026160 |     0.291350
  1600 |    13 |     2349.067892 |        0.026828 |        0.027260 |     1.610048
  1700 |    13 |     2291.084330 |        0.031108 |        0.031528 |     1.350817
  1800 |    13 |     2382.590192 |        0.033752 |        0.033988 |     0.699204
  1900 |    13 |     2479.294831 |        0.036116 |        0.036376 |     0.720486
  2000 |    13 |     2555.495046 |        0.038804 |        0.039084 |     0.721455
  2100 |    13 |     2655.984108 |        0.041232 |        0.041528 |     0.717822
  2200 |    13 |     2867.637747 |        0.041908 |        0.042184 |     0.658687
  2300 |    13 |     3068.200747 |        0.042648 |        0.043052 |     0.947743
  2400 |    13 |     3058.174573 |        0.046792 |        0.047052 |     0.555701
  2500 |    13 |     3037.221218 |        0.051044 |        0.051448 |     0.791120
  2600 |    13 |     3242.370250 |        0.051900 |        0.052120 |     0.423849
  2700 |    13 |     3188.702789 |        0.056872 |        0.057088 |     0.379588
  2800 |    13 |     3405.324053 |        0.057304 |        0.057540 |     0.411832
  2900 |    13 |     3408.215731 |        0.061496 |        0.061664 |     0.272901
  3000 |    13 |     3399.392819 |        0.065760 |        0.066176 |     0.632492
   500 |    14 |      521.620719 |        0.012824 |        0.012936 |     0.872925
   600 |    14 |      674.242362 |        0.014192 |        0.014384 |     1.351812
   700 |    14 |      931.577887 |        0.014104 |        0.014192 |     0.625991
   800 |    14 |     1100.895393 |        0.015464 |        0.015684 |     1.421293
   900 |    14 |     1220.992496 |        0.017528 |        0.017852 |     1.846893
  1000 |    14 |     1459.699508 |        0.018336 |        0.018480 |     0.786258
  1100 |    14 |     1709.557285 |        0.018776 |        0.019152 |     2.001905
  1200 |    14 |     1785.460522 |        0.021392 |        0.021776 |     1.795417
  1300 |    14 |     2025.188964 |        0.022424 |        0.022512 |     0.392896
  1400 |    14 |     2275.344085 |        0.022996 |        0.023256 |     1.131550
  1500 |    14 |     2319.574966 |        0.025968 |        0.026212 |     0.939641
  1600 |    14 |     2551.285456 |        0.026892 |        0.027096 |     0.759827
  1700 |    14 |     2472.406499 |        0.031088 |        0.031572 |     1.557192
  1800 |    14 |     2541.340777 |        0.034192 |        0.034416 |     0.654798
  1900 |    14 |     2695.532445 |        0.035820 |        0.036156 |     0.938599
  2000 |    14 |     2736.350288 |        0.039172 |        0.039436 |     0.674262
  2100 |    14 |     2854.550440 |        0.041400 |        0.041684 |     0.686118
  2200 |    14 |     3093.091122 |        0.042076 |        0.042236 |     0.380265
  2300 |    14 |     3311.608173 |        0.042812 |        0.043080 |     0.626506
  2400 |    14 |     3292.838352 |        0.047012 |        0.047248 |     0.501991
  2500 |    14 |     3261.088839 |        0.051560 |        0.051716 |     0.302733
  2600 |    14 |     3492.558211 |        0.052024 |        0.052248 |     0.430715
  2700 |    14 |     3439.186262 |        0.057060 |        0.057212 |     0.266371
  2800 |    14 |     3666.513765 |        0.057476 |        0.057724 |     0.431664
  2900 |    14 |     3661.398234 |        0.061652 |        0.062004 |     0.571009
  3000 |    14 |     3654.261498 |        0.066176 |        0.066516 |     0.513959
   500 |    15 |      550.376116 |        0.013080 |        0.013164 |     0.640807
   600 |    15 |      728.972979 |        0.014056 |        0.014324 |     1.908245
   700 |    15 |      985.887252 |        0.014308 |        0.014396 |     0.614455
   800 |    15 |     1181.660907 |        0.015392 |        0.015716 |     2.105620
   900 |    15 |     1326.947364 |        0.017508 |        0.017696 |     1.074514
  1000 |    15 |     1585.955225 |        0.018084 |        0.018276 |     1.061923
  1100 |    15 |     1823.785648 |        0.019072 |        0.019204 |     0.692437
  1200 |    15 |     1935.326119 |        0.021364 |        0.021588 |     1.047969
  1300 |    15 |     2144.340641 |        0.022612 |        0.022860 |     1.097217
  1400 |    15 |     2425.378528 |        0.023324 |        0.023416 |     0.394506
  1500 |    15 |     2478.914776 |        0.026080 |        0.026316 |     0.904897
  1600 |    15 |     2708.378162 |        0.027024 |        0.027428 |     1.494986
  1700 |    15 |     2664.264377 |        0.031172 |        0.031460 |     0.924388
  1800 |    15 |     2716.211528 |        0.034268 |        0.034552 |     0.828369
  1900 |    15 |     2864.621538 |        0.036280 |        0.036548 |     0.738790
  2000 |    15 |     2955.114374 |        0.038908 |        0.039200 |     0.750645
  2100 |    15 |     3049.965012 |        0.041644 |        0.041924 |     0.672705
  2200 |    15 |     3315.968039 |        0.042136 |        0.042316 |     0.427466
