   m   |   k   |    GFLOPS/S     |   minimum (ms)   |   median (ms)   |   stability (%)
  2900 |     7 |       13.653754 |        8.000203 |        8.006287 |     0.076048
  3000 |     7 |       13.778591 |        8.480957 |        8.490965 |     0.118005
   500 |     8 |        8.950344 |        0.415974 |        0.418670 |     0.648161
   600 |     8 |       10.312661 |        0.520446 |        0.523278 |     0.544106
   700 |     8 |       12.203786 |        0.599219 |        0.601346 |     0.355110
   800 |     8 |       12.438727 |        0.768063 |        0.771959 |     0.507238
   900 |     8 |       12.978159 |        0.933444 |        0.935964 |     0.269965
  1000 |     8 |       14.018525 |        1.065409 |        1.070505 |     0.478315
  1100 |     8 |       14.239682 |        1.269105 |        1.274182 |     0.399973
  1200 |     8 |       14.404719 |        1.489338 |        1.499818 |     0.703667
  1300 |     8 |       14.587625 |        1.734623 |        1.737987 |     0.193929
  1400 |     8 |       14.978079 |        1.957088 |        1.962416 |     0.272246
  1500 |     8 |       15.174635 |        2.220470 |        2.223822 |     0.150960
  1600 |     8 |       15.498195 |        2.471863 |        2.477039 |     0.209409
  1700 |     8 |       15.537744 |        2.785504 |        2.789192 |     0.132408
  1800 |     8 |       15.550322 |        3.121350 |        3.125218 |     0.123920
  1900 |     8 |       15.637457 |        3.458571 |        3.462515 |     0.114035
  2000 |     8 |       15.745820 |        3.805448 |        3.810208 |     0.125084
  2100 |     8 |       15.653557 |        4.221026 |        4.225450 |     0.104808
  2200 |     8 |       15.700383 |        4.618320 |        4.622584 |     0.092331
  2300 |     8 |       15.648321 |        5.063614 |        5.070774 |     0.141401
  2400 |     8 |       15.664870 |        5.509008 |        5.515288 |     0.113993
  2500 |     8 |       15.779369 |        5.930150 |        5.941837 |     0.197093
  2600 |     8 |       15.643379 |        6.476288 |        6.481840 |     0.085728
  2700 |     8 |       15.820524 |        6.907326 |        6.912330 |     0.072445
  2800 |     8 |       15.853794 |        7.409156 |        7.417348 |     0.110567
  2900 |     8 |       15.727177 |        8.013727 |        8.020087 |     0.079362
  3000 |     8 |       15.748405 |        8.567245 |        8.572165 |     0.057428
   500 |     9 |       10.082807 |        0.418046 |        0.420958 |     0.696589
   600 |     9 |       11.836313 |        0.514790 |        0.516850 |     0.400180
   700 |     9 |       13.765848 |        0.600683 |        0.605075 |     0.731157
   800 |     9 |       14.374446 |        0.751351 |        0.756823 |     0.728273
   900 |     9 |       14.562696 |        0.942008 |        0.945388 |     0.358803
  1000 |     9 |       15.794921 |        1.073585 |        1.076313 |     0.254105
  1100 |     9 |       16.123097 |        1.272469 |        1.275969 |     0.275063
  1200 |     9 |       16.200909 |        1.505267 |        1.510911 |     0.374950
  1300 |     9 |       16.486884 |        1.739211 |        1.742416 |     0.184228
  1400 |     9 |       16.871477 |        1.970785 |        1.973621 |     0.143905
  1500 |     9 |       17.037807 |        2.242134 |        2.244914 |     0.123997
  1600 |     9 |       17.540936 |        2.477007 |        2.480151 |     0.126933
  1700 |     9 |       17.230870 |        2.848016 |        2.851492 |     0.122052
  1800 |     9 |       17.601321 |        3.126298 |        3.129338 |     0.097240
  1900 |     9 |       17.830215 |        3.438919 |        3.441799 |     0.083742
  2000 |     9 |       17.646144 |        3.849945 |        3.853017 |     0.079795
  2100 |     9 |       17.751115 |        4.220582 |        4.223262 |     0.063498
  2200 |     9 |       18.166159 |        4.522064 |        4.528960 |     0.152498
  2300 |     9 |       17.675493 |        5.074566 |        5.088358 |     0.271790
  2400 |     9 |       17.750941 |        5.501900 |        5.516276 |     0.261293
  2500 |     9 |       17.863061 |        5.935518 |        5.948050 |     0.211137
  2600 |     9 |       17.764799 |        6.463792 |        6.468552 |     0.073641
  2700 |     9 |       17.904407 |        6.915806 |        6.921026 |     0.075480
  2800 |     9 |       17.882653 |        7.444396 |        7.452672 |     0.111172
  2900 |     9 |       17.892841 |        7.982055 |        7.989223 |     0.089799
  3000 |     9 |       17.801043 |        8.581586 |        8.594182 |     0.146781
   500 |    10 |       11.350776 |        0.414110 |        0.418166 |     0.979473
   600 |    10 |       13.303072 |        0.510998 |        0.513894 |     0.566742
   700 |    10 |       15.260796 |        0.608207 |        0.609515 |     0.215050
   800 |    10 |       15.835244 |        0.765036 |        0.767280 |     0.293310
   900 |    10 |       16.266138 |        0.941588 |        0.946156 |     0.485152
  1000 |    10 |       17.732345 |        1.067257 |        1.071645 |     0.411167
  1100 |    10 |       17.930351 |        1.276874 |        1.282594 |     0.447969
  1200 |    10 |       18.023958 |        1.512023 |        1.518563 |     0.432529
  1300 |    10 |       18.443279 |        1.737892 |        1.741276 |     0.194722
  1400 |    10 |       18.851278 |        1.972362 |        1.974578 |     0.112352
  1500 |    10 |       19.027004 |        2.243427 |        2.246859 |     0.152977
  1600 |    10 |       19.439120 |        2.498804 |        2.502088 |     0.131432
  1700 |    10 |       19.224598 |        2.852214 |        2.856318 |     0.143894
  1800 |    10 |       19.571401 |        3.141975 |        3.145307 |     0.106045
  1900 |    10 |       19.840500 |        3.451841 |        3.456549 |     0.136392
  2000 |    10 |       19.745853 |        3.844719 |        3.848363 |     0.094781
  2100 |    10 |       19.769204 |        4.232841 |        4.238477 |     0.133149
  2200 |    10 |       19.762325 |        4.646743 |        4.652471 |     0.123269
  2300 |    10 |       19.790326 |        5.065377 |        5.079840 |     0.285543
  2400 |    10 |       19.818648 |        5.504847 |        5.521595 |     0.304247
  2500 |    10 |       19.762530 |        6.002781 |        6.008789 |     0.100086
  2600 |    10 |       19.866695 |        6.458715 |        6.464499 |     0.089555
  2700 |    10 |       19.740722 |        7.008494 |        7.015566 |     0.100907
  2800 |    10 |       19.949536 |        7.458064 |        7.467404 |     0.125234
  2900 |    10 |       19.728276 |        8.089235 |        8.097951 |     0.107749
  3000 |    10 |       19.865130 |        8.603022 |        8.607710 |     0.054494
   500 |    11 |       12.518069 |        0.415114 |        0.419342 |     1.018475
   600 |    11 |       14.577954 |        0.516703 |        0.518502 |     0.348338
   700 |    11 |       16.932073 |        0.604955 |        0.607427 |     0.408581
   800 |    11 |       17.359866 |        0.770728 |        0.773892 |     0.410531
   900 |    11 |       17.863427 |        0.948189 |        0.951773 |     0.377975
  1000 |    11 |       19.787393 |        1.056837 |        1.061297 |     0.422024
  1100 |    11 |       19.739695 |        1.283746 |        1.287406 |     0.285111
  1200 |    11 |       20.014963 |        1.507291 |        1.511055 |     0.249734
  1300 |    11 |       20.178819 |        1.745680 |        1.759708 |     0.803592
  1400 |    11 |       20.801472 |        1.975850 |        1.978282 |     0.123080
  1500 |    11 |       21.320744 |        2.212535 |        2.215839 |     0.149329
  1600 |    11 |       21.477210 |        2.498424 |        2.502688 |     0.170666
  1700 |    11 |       21.382038 |        2.833982 |        2.838506 |     0.159634
  1800 |    11 |       21.582058 |        3.149687 |        3.152119 |     0.077222
  1900 |    11 |       21.660207 |        3.495849 |        3.499969 |     0.117848
  2000 |    11 |       22.332549 |        3.755486 |        3.760858 |     0.143046
  2100 |    11 |       21.856961 |        4.232261 |        4.236757 |     0.106233
  2200 |    11 |       21.902420 |        4.635434 |        4.639451 |     0.086642
  2300 |    11 |       22.122708 |        5.010140 |        5.019808 |     0.192970
  2400 |    11 |       21.752630 |        5.548167 |        5.560155 |     0.216074
  2500 |    11 |       21.807511 |        6.009049 |        6.019185 |     0.168681
  2600 |    11 |       21.823993 |        6.498916 |        6.504060 |     0.079153
  2700 |    11 |       22.044322 |        6.939578 |        6.943258 |     0.053027
  2800 |    11 |       21.916489 |        7.501244 |        7.511792 |     0.140616
  2900 |    11 |       22.195600 |        7.947786 |        7.956974 |     0.115605
  3000 |    11 |       21.841224 |        8.645001 |        8.653169 |     0.094483
   500 |    12 |       13.742952 |        0.415062 |        0.418018 |     0.712187
   600 |    12 |       15.967392 |        0.516018 |        0.518086 |     0.400743
   700 |    12 |       18.474973 |        0.608087 |        0.609943 |     0.305210
   800 |    12 |       19.123395 |        0.766307 |        0.769155 |     0.371650
   900 |    12 |       19.805389 |        0.937656 |        0.940820 |     0.337425
  1000 |    12 |       21.804190 |        1.051117 |        1.054909 |     0.360757
  1100 |    12 |       21.992335 |        1.258658 |        1.264845 |     0.491626
  1200 |    12 |       21.800273 |        1.515043 |        1.518883 |     0.253460
  1300 |    12 |       22.284958 |        1.736064 |        1.744359 |     0.477854
  1400 |    12 |       22.812154 |        1.971061 |        1.975273 |     0.213692
  1500 |    12 |       23.150934 |        2.231514 |        2.234962 |     0.154520
  1600 |    12 |       23.521150 |        2.500202 |        2.503202 |     0.119989
  1700 |    12 |       23.509457 |        2.813656 |        2.817552 |     0.138464
  1800 |    12 |       23.554324 |        3.161335 |        3.163916 |     0.081615
  1900 |    12 |       23.855850 |        3.476346 |        3.479838 |     0.100453
  2000 |    12 |       23.724011 |        3.872306 |        3.877438 |     0.132530
  2100 |    12 |       23.962410 |        4.227509 |        4.233001 |     0.129916
  2200 |    12 |       23.976582 |        4.635100 |        4.642280 |     0.154904
  2300 |    12 |       24.142804 |        5.027260 |        5.038732 |     0.228197
  2400 |    12 |       24.086096 |        5.488852 |        5.501040 |     0.222051
  2500 |    12 |       23.872385 |        6.005004 |        6.021600 |     0.276372
  2600 |    12 |       24.104484 |        6.438696 |        6.449476 |     0.167429
  2700 |    12 |       24.366085 |        6.870440 |        6.881376 |     0.159174
  2800 |    12 |       23.980010 |        7.506957 |        7.519569 |     0.168006
  2900 |    12 |       23.904430 |        8.081971 |        8.091079 |     0.112695
  3000 |    12 |       24.172585 |        8.553693 |        8.564057 |     0.121166
   500 |    13 |       15.043903 |        0.411790 |        0.414946 |     0.766381
   600 |    13 |       17.396265 |        0.513674 |        0.517442 |     0.733564
   700 |    13 |       20.055648 |        0.608287 |        0.610347 |     0.338640
   800 |    13 |       20.578433 |        0.773747 |        0.777087 |     0.431654
   900 |    13 |       21.101343 |        0.955320 |        0.960120 |     0.502434
  1000 |    13 |       23.003930 |        1.081273 |        1.086569 |     0.489781
  1100 |    13 |       23.450177 |        1.285429 |        1.288150 |     0.211604
  1200 |    13 |       23.747808 |        1.511307 |        1.516155 |     0.320788
  1300 |    13 |       24.050446 |        1.747332 |        1.758584 |     0.643956
  1400 |    13 |       24.436912 |        2.001061 |        2.003753 |     0.134523
  1500 |    13 |       25.093223 |        2.239222 |        2.241718 |     0.111465
  1600 |    13 |       25.423380 |        2.513271 |        2.517127 |     0.153427
  1700 |    13 |       25.180310 |        2.865412 |        2.867253 |     0.064218
  1800 |    13 |       25.485538 |        3.172778 |        3.176742 |     0.124935
  1900 |    13 |       25.754613 |        3.499567 |        3.502955 |     0.096811
  2000 |    13 |       25.649797 |        3.892205 |        3.897357 |     0.132369
  2100 |    13 |       26.010960 |        4.234210 |        4.238630 |     0.104394
  2200 |    13 |       25.617865 |        4.713572 |        4.722092 |     0.180757
  2300 |    13 |       25.757122 |        5.125154 |        5.134343 |     0.179277
  2400 |    13 |       26.162907 |        5.481661 |        5.503689 |     0.401853
  2500 |    13 |       25.891326 |        6.024752 |        6.034452 |     0.161004
  2600 |    13 |       26.069757 |        6.470895 |        6.482591 |     0.180752
  2700 |    13 |       26.154499 |        6.956875 |        6.968155 |     0.162144
  2800 |    13 |       26.375642 |        7.420878 |        7.431550 |     0.143811
  2900 |    13 |       26.606221 |        7.890020 |        7.902088 |     0.152951
  3000 |    13 |       26.122884 |        8.605583 |        8.613787 |     0.095334
   500 |    14 |       15.844126 |        0.422914 |        0.425958 |     0.719753
   600 |    14 |       18.793528 |        0.514566 |        0.516838 |     0.441547
   700 |    14 |       21.523235 |        0.612363 |        0.614559 |     0.358651
   800 |    14 |       22.239899 |        0.772204 |        0.776716 |     0.584311
   900 |    14 |       23.173328 |        0.940068 |        0.943360 |     0.350172
  1000 |    14 |       24.636033 |        1.091477 |        1.095977 |     0.412265
  1100 |    14 |       25.227799 |        1.290998 |        1.293402 |     0.186222
  1200 |    14 |       25.757540 |        1.503051 |        1.510631 |     0.504297
  1300 |    14 |       26.286472 |        1.716172 |        1.739812 |     1.377481
  1400 |    14 |       27.069205 |        1.944681 |        1.952525 |     0.403374
  1500 |    14 |       27.198686 |        2.229090 |        2.233270 |     0.187519
  1600 |    14 |       27.499482 |        2.509327 |        2.513395 |     0.162108
  1700 |    14 |       27.363219 |        2.846065 |        2.849585 |     0.123680
  1800 |    14 |       27.819873 |        3.138690 |        3.143878 |     0.165287
  1900 |    14 |       28.015722 |        3.474644 |        3.479060 |     0.127091
  2000 |    14 |       27.820871 |        3.879126 |        3.881814 |     0.069289
  2100 |    14 |       28.040034 |        4.241903 |        4.245539 |     0.085718
  2200 |    14 |       28.060899 |        4.649633 |        4.656057 |     0.138163
  2300 |    14 |       28.176453 |        5.061707 |        5.068547 |     0.135136
  2400 |    14 |       28.364799 |        5.469953 |        5.483777 |     0.252729
  2500 |    14 |       28.304345 |        5.944207 |        5.962823 |     0.313182
  2600 |    14 |       28.311175 |        6.431463 |        6.449287 |     0.277138
  2700 |    14 |       28.458015 |        6.903549 |        6.916529 |     0.188020
  2800 |    14 |       28.549942 |        7.402068 |        7.413732 |     0.157579
  2900 |    14 |       28.446783 |        7.968035 |        7.981455 |     0.168423
  3000 |    14 |       28.169408 |        8.617658 |        8.626438 |     0.101885
   500 |    15 |       17.106408 |        0.421258 |        0.423370 |     0.501368
   600 |    15 |       20.310520 |        0.511322 |        0.514027 |     0.528862
   700 |    15 |       23.033944 |        0.613663 |        0.616859 |     0.520795
   800 |    15 |       23.682780 |        0.777004 |        0.783980 |     0.897829
   900 |    15 |       24.418182 |        0.957585 |        0.961945 |     0.455301
  1000 |    15 |       26.581871 |        1.085721 |        1.091049 |     0.490743
  1100 |    15 |       27.227862 |        1.284982 |        1.287106 |     0.165292
  1200 |    15 |       27.617656 |        1.502247 |        1.513132 |     0.724539
  1300 |    15 |       27.945541 |        1.745033 |        1.754821 |     0.560907
  1400 |    15 |       28.469238 |        1.992210 |        1.995994 |     0.189947
  1500 |    15 |       29.018591 |        2.245463 |        2.248591 |     0.139300
  1600 |    15 |       29.769029 |        2.489720 |        2.493520 |     0.152627
  1700 |    15 |       29.216983 |        2.866618 |        2.868358 |     0.060702
  1800 |    15 |       29.748532 |        3.155263 |        3.157679 |     0.076566
  1900 |    15 |       30.165283 |        3.465433 |        3.470717 |     0.152481
  2000 |    15 |       30.053118 |        3.854507 |        3.858783 |     0.110937
  2100 |    15 |       30.117088 |        4.242025 |        4.246901 |     0.114946
  2200 |    15 |       30.013909 |        4.667371 |        4.674635 |     0.155636
  2300 |    15 |       30.446094 |        5.023320 |        5.039104 |     0.314216
  2400 |    15 |       30.201420 |        5.519719 |        5.532299 |     0.227912
  2500 |    15 |       30.615355 |        5.906201 |        5.920305 |     0.238802
  2600 |    15 |       30.308317 |        6.462163 |        6.467255 |     0.078799
  2700 |    15 |       30.554766 |        6.905438 |        6.919814 |     0.208182
  2800 |    15 |       30.648432 |        7.410692 |        7.418812 |     0.109572
